square 0.9944455468435424 0.2159297284198609 0.10874525097027221
square 0.5753224541566219 0.7087198521977136 0.2270679867310409
circle 0.1681075854613182 0.4113615199046915 0.08300343840033242
circle 0.12274517050342226 0.1265881644842045 0.5721455830484666
square 0.1984198143622874 0.6793318251364303 0.38034520221992474
square 0.25213955712261404 0.17772367889467455 0.23734148768760643
square 0.4574480913740917 0.06903245630659793 0.6803967419140738
square 0.21833616896513763 0.9009719386377512 0.6263046473384409
circle 0.21783570101688177 0.01228505316317463 0.46518116038504165
square 0.8464440628282728 0.47123819597319616 0.8357370299267607
    what 0 0 0
    what 1 2 3
    square 1 2 2
    square 4 1 0
    square 1 2 -1
    circle 5 6 4
    circle 1 3 0
    circle 2 2 -2
