circle 0.7046480422405071 0.28714327868153433 0.7752809784080923
square 0.5281313485696928 0.5926782216277285 0.7176783302647115
square 0.6666989488908693 0.9478796941092609 0.6809101857086033
circle 0.6115489734836025 0.4876199821309799 0.22625404334861732
circle 0.8638953591664378 0.9356249502337228 0.34060751700098724
square 0.4228902365668892 0.10469407958548904 0.21052866695407912
circle 0.18917352424432976 0.5441536477033214 0.372246051680968
square 0.09755721161551578 0.3309112162530492 0.5594466760990794
circle 0.8167653559928915 0.0639564750412055 0.7356885309236826
square 0.4098149272533961 0.966880195494959 0.9945737915293485
circle 0.4355368298730371 0.628958919970709 0.2383577819277074
square 0.5899005076737741 0.3225806171398071 0.8044576739037204
square 0.13521934262264335 0.023262023971097223 0.49936423867732005
square 0.045978474567073824 0.22823577987697408 0.8207488151960228
circle 0.01194048689092364 0.42056147505814756 0.5010968099796943
circle 0.18234850290143323 0.5579417820592116 0.8899880661973643
circle 0.8094603659882891 0.278900920276859 0.10718355787527523
square 0.7553117630346563 0.6137094120694033 0.34496684039661274
circle 0.1625196650494607 0.8634162175839097 0.1757279528902964
circle 0.4581024323964412 0.9675746780738341 0.22956621705609126
circle 0.25870592215030463 0.11972663526703087 0.14672759391277734
square 0.6762901441411682 0.6094346055699761 0.2809815574549911
circle 0.9852439400046734 0.8706291150818829 0.23258104740225627
circle 0.6050600975711375 0.49826430901331087 0.9232383877309508
circle 0.877116923342757 0.5587521809483103 0.5905893882407917
square 0.16977660518112048 0.8643716306550678 0.7759060952370753
circle 0.43292433475129 0.007825557232498115 0.10635874513599741
square 0.4412369128828243 0.8603457477561718 0.43191572083606666
circle 0.6148828678126029 0.9252215941691672 0.6670098144854585
circle 0.48702086709445613 0.40835566132966805 0.5083879246621629
circle 0.599376686785059 0.11842512324387255 0.053100757371999374
square 0.8503433472103747 0.3414553028530456 0.224377430124297
circle 0.0944633093101207 0.6480876389238712 0.8281698980845683
square 0.09781507438891834 0.1865510305416943 0.009440329154980165
square 0.7907412143333622 0.39032233270007277 0.8548041098429876
square 0.12751858851352516 0.18668806536040328 0.8969302182021904
circle 0.7619855740764144 0.7308959577849252 0.3161393582753982
square 0.17880538424484782 0.41031194383793956 0.7059298236402557
circle 0.8819583487093506 0.36397398337352727 0.3716997875155468
circle 0.7352203796207869 0.045161500608711935 0.2657238998324972
square 0.573798732778568 0.418075292484297 0.8264811861693944
circle 0.7619601626075628 0.22444924167972113 0.18672003616987864
square 0.4584007806355377 0.381892427801076 0.44218556819548305
square 0.9692711816081694 0.9829856287973829 0.9317233723852665
circle 0.7181837305349035 0.5526340046114463 0.7695127283002792
square 0.04319409436332944 0.19090350099087317 0.1914717020053539
circle 0.24266189190020393 0.9795452431090735 0.6304152163202892
square 0.03506058281232949 0.5626389674020675 0.8183368216788206
square 0.8722199208995018 0.12526293368105235 0.6292229701717761
square 0.3511488259971094 0.0888244535863415 0.822098971321232
circle 0.3065001923670039 0.7176612419334815 0.32154376126722795
circle 0.033903946027565524 0.4887512412226819 0.18170003655073586
circle 0.49380777283798893 0.5148443616024404 0.9198458931450847
circle 0.2761296415431864 0.531056490513383 0.4768820379800913
circle 0.5679402615266725 0.9559425189611451 0.6646290911450355
circle 0.35955727153491346 0.32029201815655184 0.5936172121384418
square 0.6488477283428437 0.9203672996175472 0.24009028464571536
square 0.45919855180828195 0.8970305130756894 0.00723576900411016
square 0.07352976990774096 0.06818288326954447 0.8631899291244685
square 0.0048883579197341875 0.7491656357751293 0.397157757581698
square 0.8735755161620343 0.4842490306521975 0.9250257856228457
square 0.5414235211956774 0.0820621379910158 0.5971349531414151
circle 0.5657528709188999 0.5987925498051466 0.31341984213040586
circle 0.27870420852372524 0.9452124559571812 0.13490956263236664
square 0.5720535565625319 0.6070629443335982 0.7956249889966841
square 0.7732839289878901 0.5630558767027054 0.8651954309197297
square 0.8355997023526958 0.8607290527474585 0.09005760227047388
square 0.4327346015749709 0.4676163954243876 0.44988838789535235
square 0.4488186731955395 0.953672478409531 0.5059620584804194
circle 0.7842325258582266 0.28061592214445896 0.6894117543878328
circle 0.3602922285185518 0.4748343286047151 0.2799138786484495
circle 0.6987721294698376 0.24271856081599508 0.9591034904594206
square 0.47668608971169535 0.6507714422407287 0.9880673536866933
square 0.012413192707213527 0.8375627904497097 0.25455090715825
circle 0.7261664304557002 0.3505782447126855 0.663054043495607
circle 0.2359681484131655 0.10823721927052488 0.5997796264789227
square 0.8997095099605729 0.17583062550888584 0.4944384862016903
square 0.2945354182453238 0.5138565850154059 0.8222024647307895
square 0.3367104642464107 0.6082081335523418 0.24163724908219897
circle 0.48828536112307797 0.42389408216279145 0.9482351848372714
circle 0.7712977511610556 0.43745043136998396 0.7382075607576869
square 0.1159047428133545 0.5979262496208482 0.7234847257103426
circle 0.9057593760253861 0.9423047575694831 0.1164118722666202
square 0.45210632479525115 0.24844674553404245 0.011416623255517622
circle 0.5274872520397537 0.5471200481429913 0.6309645940534772
square 0.020609473914263488 0.5344051905811946 0.07440744721830206
square 0.23584585959526072 0.9267445033306414 0.21086708081309502
circle 0.3539983835155417 0.5831273989739258 0.9910890950873211
square 0.09537126805074558 0.7823826156415546 0.11823735709183625
square 0.6818637852151708 0.38827315617692315 0.7138904915936006
circle 0.7817073621220074 0.7610677379600421 0.3430406630389181
square 0.23863485375762206 0.18148784020718933 0.52068345306483
square 0.03668482235407111 0.24140687043642095 0.6126272163509267
square 0.13250696805153017 0.1254042317982198 0.864438928275755
square 0.4989494559538684 0.9582534694186501 0.1449832027476372
circle 0.966872336305751 0.4256505942194345 0.8747994139286309
square 0.22654631407322734 0.6889648453654958 0.5246015474843534
circle 0.655658902488692 0.20952130098158173 0.015474404605399061
square 0.4778653201016132 0.47390028827356123 0.32987841318366096
square 0.12398446007648456 0.7689664870992149 0.6513648317877063
square 0.5673552101369634 0.09381598836998761 0.3909420286458736
square 0.8355318596995696 0.01555659235902418 0.5293225545743091
circle 0.8624116368539323 0.7768134642978684 0.8068197119646798
square 0.3380516480573946 0.2450783691226731 0.42645159429946
square 0.2378459622664022 0.3574972908747035 0.1008495808485601
square 0.26839849409737604 0.5594184987844054 0.46985695961498053
circle 0.5543407172634494 0.3609984735724826 0.1432431785529309
square 0.5085073896505332 0.5433909796301357 0.881747463666976
square 0.9772982310638789 0.7345200143083668 0.719705173047459
square 0.4337161965867863 0.044164705889774836 0.15379899832808464
circle 0.20248866923883768 0.19906050160449618 0.8750165142856957
square 0.44484056493522806 0.1509472889707938 0.9046841232238334
square 0.9049033501482691 0.4439723218599574 0.410487140146249
circle 0.2254075034597185 0.7225815779176776 0.9246743674587676
circle 0.9772201670365853 0.6370104812556293 0.164184578659738
circle 0.41545403691704386 0.06071090773353571 0.16122177978376218
square 0.3742869781827418 0.9725284040669447 0.9528447233552653
circle 0.6432968813107021 0.5761696294660635 0.6494254471073445
circle 0.6300291888530587 0.2304771364895396 0.30437086857033
circle 0.10667966822510422 0.5462547793307702 0.6412897629615988
circle 0.3631881399606163 0.5688637182558011 0.3598276615375272
circle 0.14470380601544475 0.3105354929277324 0.43768023288070723
square 0.3382960726941525 0.022325501324571784 0.5738354694960894
square 0.49194936737700146 0.5028562229904631 0.6768834567416652
square 0.8982943659766754 0.4294764982969892 0.09227233273167623
circle 0.15619202401388987 0.16718997184238416 0.08367727619090215
circle 0.8352009128742672 0.761681563814659 0.9361890539465342
circle 0.11112254459090509 0.8549980961883924 0.9328174217325423
square 0.015233176353099176 0.07591561663080981 0.3708439019594354
circle 0.24547497354602255 0.05175238132694748 0.7308470275816468
circle 0.32479306617661696 0.5643630574101186 0.08876335185544748
square 0.2599696716710641 0.5302763074886172 0.8701349241750745
circle 0.7537197675589835 0.42341455269494965 0.08573479569255982
square 0.45347764151190584 0.4785611234301257 0.25904945642291866
circle 0.682217058247509 0.5147167498756294 0.3586377278416052
square 0.589812251440508 0.4997135084288079 0.1821735215263155
square 0.6878609987809956 0.04093169872172875 0.8040195104298561
square 0.2865546100867893 0.8316906091698668 0.8944676862032918
circle 0.43909461455311516 0.7088617901811353 0.9463220367002186
square 0.6173189657529482 0.384479076209148 0.7032870100932229
square 0.49161553638413125 0.10259687624517622 0.3746655393174355
circle 0.8688642111348998 0.44237422177995345 0.5421582489170526
square 0.05406300216324833 0.2393393890371579 0.01709571987218972
circle 0.644457964830976 0.12901533503074047 0.2902236229573909
circle 0.0394103874305749 0.5305641303731606 0.6312006179778744
circle 0.7548991385992068 0.9828338203546139 0.3412572060374526
square 0.9684696153069191 0.6211686915134872 0.14000320994640436
circle 0.5886056332066842 0.24057002353410173 0.1761604260367562
square 0.5419135614863402 0.8292708241763165 0.6920362522953827
square 0.9021731537887098 0.676515210196447 0.9428427693754493
